Record No,Order Priority,Sales,Discount,Ship Method,Customer Name,Region,Market Segment,Product Category 1,Product Category 2,Product Category 3,Product Category 4,Ship Container,Order ID,Ordered On,Delivered On,Product Inventory
316,1-URGENT,$42.26,12%,EXPRESS AIR,Iggy Osterman,EAST,CORPORATE                ,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Binder Clips by OIC,WRAP BAG,10141,02/25/2008,03/11/2008,OUT OF STOCK
317,1-URGENT,"$1,498.85",2%,REGULAR AIR,Iggy Osterman,EAST,CORPORATE                ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T18,SMALL BOX,10141,02/25/2008,03/11/2008,IN STOCK
318,4-NOT SPECIFIED,$514.95,6%,EXPRESS AIR,Meg Tillman-Sachs,EAST,CORPORATE                ,TECHNOLOGY,OFFICE MACHINES,CALCULATORS,Ibico 099 Scientific Calculator,MEDIUM BOX,10142,02/25/2008,03/10/2008,OUT OF STOCK
319,4-NOT SPECIFIED,$72.34,11%,REGULAR AIR,Meg Tillman-Sachs,EAST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1997,SMALL BOX,10142,02/25/2008,03/12/2008,OUT OF STOCK
320,5-LOW,$163.42,11%,REGULAR AIR,MaryBeth Skach,WEST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1959,SMALL BOX,10143,02/25/2008,06/23/2008,OUT OF STOCK
321,5-LOW,$183.71,8%,REGULAR AIR,MaryBeth Skach,WEST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 210,SMALL BOX,10143,02/25/2008,06/26/2008,OUT OF STOCK
322,5-LOW,"$4,202.36",4%,REGULAR AIR,MaryBeth Skach,WEST,CORPORATE                ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 6162m,SMALL BOX,10143,02/25/2008,07/01/2008,OUT OF STOCK
323,1-URGENT,$47.62,6%,REGULAR AIR,Jane Waco,WEST,HOME OFFICE              ,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Eldon® Wave Desk Accessories,SMALL BOX,10144,02/25/2008,03/13/2008,OUT OF STOCK
324,1-URGENT,"$13,098.06",4%,DELIVERY TRUCK,Jane Waco,WEST,HOME OFFICE              ,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson DFX5000+ Dot Matrix Printer,JUMBO DRUM,10144,02/25/2008,03/19/2008,IN STOCK
325,1-URGENT,"$1,498.30",0%,REGULAR AIR,Jane Waco,WEST,HOME OFFICE              ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5185,SMALL BOX,10144,02/25/2008,03/13/2008,IN STOCK
326,4-NOT SPECIFIED,$139.85,5%,REGULAR AIR,Ellis Ballard,EAST,CORPORATE                ,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Prang Drawing Pencil Set,WRAP BAG,10145,02/25/2008,03/12/2008,OUT OF STOCK
327,4-NOT SPECIFIED,$759.26,2%,REGULAR AIR,Ellis Ballard,EAST,CORPORATE                ,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Eldon File Chest™ Portable File,SMALL BOX,10145,02/25/2008,03/12/2008,OUT OF STOCK
328,4-NOT SPECIFIED,"$6,821.71",11%,DELIVERY TRUCK,Ellis Ballard,EAST,CORPORATE                ,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson LQ-2080 Dot Matrix Printer,JUMBO BOX,10145,02/25/2008,03/20/2008,OUT OF STOCK
329,1-URGENT,$290.86,2%,REGULAR AIR,Patrick O'Brill,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1950,SMALL BOX,10146,02/25/2008,03/13/2008,OUT OF STOCK
330,1-URGENT,$361.63,11%,REGULAR AIR,Patrick O'Brill,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1955,SMALL BOX,10146,02/25/2008,03/12/2008,OUT OF STOCK
331,1-URGENT,$9.29,2%,REGULAR AIR,Patrick O'Brill,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Acco Hanging Data Binders,SMALL BOX,10146,02/25/2008,03/13/2008,OUT OF STOCK
332,1-URGENT,"$2,686.55",7%,REGULAR AIR,Patrick O'Brill,CENTRAL,CONSUMER                 ,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Access Duo,SMALL BOX,10146,02/25/2008,03/12/2008,OUT OF STOCK
304,4-NOT SPECIFIED,$134.29,7%,REGULAR AIR,Lena Cacioppo,EAST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1952,SMALL BOX,10136,02/24/2008,03/12/2008,OUT OF STOCK
305,4-NOT SPECIFIED,$11.64,7%,REGULAR AIR,Lena Cacioppo,EAST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1995,SMALL BOX,10136,02/24/2008,03/11/2008,OUT OF STOCK
306,4-NOT SPECIFIED,$168.86,4%,EXPRESS AIR,Lena Cacioppo,EAST,CORPORATE                ,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Staples 6 Outlet Surge,SMALL BOX,10136,02/24/2008,03/09/2008,OUT OF STOCK
307,5-LOW,"$4,757.93",6%,REGULAR AIR,Mary Zewe,CENTRAL,CORPORATE                ,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARDBOARD STORAGE,Fellowes Econo/Stor® Drawers,SMALL BOX,10137,02/24/2008,06/26/2008,OUT OF STOCK
308,5-LOW,$105.87,11%,REGULAR AIR,Mary Zewe,CENTRAL,CORPORATE                ,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 509,SMALL BOX,10137,02/24/2008,06/26/2008,OUT OF STOCK
309,5-LOW,$292.10,6%,REGULAR AIR,Mary Zewe,CENTRAL,CORPORATE                ,FURNITURE,OFFICE FURNISHINGS,FRAMES,Contemporary Wood/Metal Frame,SMALL BOX,10137,02/24/2008,06/23/2008,OUT OF STOCK
310,4-NOT SPECIFIED,"$4,773.19",12%,DELIVERY TRUCK,Meg O'Connel,EAST,HOME OFFICE              ,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Novimex Swivel Fabric Task Chair,JUMBO DRUM,10138,02/24/2008,03/20/2008,IN STOCK
311,4-NOT SPECIFIED,"$1,162.28",5%,REGULAR AIR,Meg O'Connel,EAST,HOME OFFICE              ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC Series,SMALL BOX,10138,02/24/2008,03/11/2008,IN STOCK
312,3-MEDIUM,$119.04,7%,REGULAR AIR,Suzanne McNair,WEST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1882,SMALL BOX,10139,02/24/2008,03/12/2008,OUT OF STOCK
313,3-MEDIUM,$111.86,8%,REGULAR AIR,Suzanne McNair,WEST,CORPORATE                ,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,"Acco Banker's Clasps, 5 3/4""-Long",WRAP BAG,10139,02/24/2008,03/12/2008,OUT OF STOCK
314,5-LOW,"$1,728.58",2%,REGULAR AIR,Deanra Eno,EAST,CORPORATE                ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC 6500,SMALL BOX,10140,02/24/2008,07/01/2008,OUT OF STOCK
299,5-LOW,$90.75,2%,REGULAR AIR,Shui Tom,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 217,SMALL BOX,10133,02/23/2008,06/17/2008,OUT OF STOCK
300,5-LOW,$98.31,1%,EXPRESS AIR,Shui Tom,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 512,SMALL BOX,10133,02/23/2008,07/01/2008,OUT OF STOCK
301,4-NOT SPECIFIED,$114.95,7%,REGULAR AIR,Quincy Jones,CENTRAL,SMALL BUSINESS           ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1978,SMALL BOX,10134,02/23/2008,03/09/2008,IN STOCK
302,4-NOT SPECIFIED,$53.37,2%,REGULAR AIR,Quincy Jones,CENTRAL,SMALL BUSINESS           ,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Advantus Plastic Paper Clips,WRAP BAG,10134,02/23/2008,03/09/2008,IN STOCK
303,5-LOW,"$2,032.08",5%,REGULAR AIR,Iggy Osterman,WEST,HOME OFFICE              ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 252,SMALL BOX,10135,02/23/2008,06/29/2008,OUT OF STOCK
294,4-NOT SPECIFIED,$171.54,8%,EXPRESS AIR,Nona Balk,EAST,CORPORATE                ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1995,SMALL BOX,10131,02/22/2008,03/07/2008,OUT OF STOCK
295,4-NOT SPECIFIED,$176.71,7%,REGULAR AIR,Nona Balk,EAST,CORPORATE                ,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PLASTIC STORAGE,Rogers® Deluxe File Chest,SMALL BOX,10131,02/22/2008,03/08/2008,OUT OF STOCK
296,4-NOT SPECIFIED,"$1,431.33",8%,DELIVERY TRUCK,Nona Balk,EAST,CORPORATE                ,FURNITURE,TABLES,SHOP TABLES,Safco Drafting Table,JUMBO DRUM,10131,02/22/2008,03/16/2008,OUT OF STOCK
297,4-NOT SPECIFIED,"$2,572.54",12%,REGULAR AIR,Nona Balk,EAST,CORPORATE                ,OFFICE SUPPLIES,ENVELOPES,SPECIALTY ENVELOPES,Airmail Envelopes,SMALL BOX,10131,02/22/2008,03/09/2008,OUT OF STOCK
298,3-MEDIUM,$174.64,7%,REGULAR AIR,Heather Jas-Hannaway,WEST,CONSUMER                 ,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Hewlett-Packard 4.7GB DVD+R Discs,SMALL PACK,10132,02/22/2008,03/10/2008,OUT OF STOCK
293,5-LOW,"$3,057.23",4%,REGULAR AIR,Speros Goranitis,EAST,CONSUMER                 ,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARDBOARD STORAGE,Fellowes Econo/Stor® Drawers,SMALL BOX,10130,02/21/2008,06/18/2008,OUT OF STOCK
278,2-HIGH,$254.13,4%,REGULAR AIR,Meg O'Connel,WEST,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1896,SMALL BOX,10125,02/20/2008,03/08/2008,OUT OF STOCK
279,2-HIGH,$30.85,2%,REGULAR AIR,Meg O'Connel,WEST,CONSUMER                 ,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,BIC® Brite Liner® Highlighters,WRAP BAG,10125,02/20/2008,03/06/2008,IN STOCK
280,2-HIGH,$209.58,5%,EXPRESS AIR,Elizabeth Moffitt,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,APPLIANCES,AIR PURIFIERS,3M Office Air Cleaner,MEDIUM BOX,10126,02/20/2008,03/05/2008,OUT OF STOCK
281,2-HIGH,$154.13,7%,REGULAR AIR,Elizabeth Moffitt,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 21,SMALL BOX,10126,02/20/2008,03/06/2008,OUT OF STOCK
282,2-HIGH,$152.12,0%,REGULAR AIR,Elizabeth Moffitt,CENTRAL,CONSUMER                 ,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HANGING BINDERS,Acco Expandable Hanging Binders,SMALL BOX,10126,02/20/2008,03/06/2008,IN STOCK
283,1-URGENT,$43.01,11%,REGULAR AIR,Ellis Ballard,EAST,CORPORATE                ,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery File Folder Labels,SMALL BOX,10127,02/20/2008,03/06/2008,OUT OF STOCK
284,1-URGENT,$238.94,0%,REGULAR AIR,Ellis Ballard,EAST,CORPORATE                ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5120,SMALL BOX,10127,02/20/2008,03/08/2008,OUT OF STOCK
285,1-URGENT,"$2,954.84",1%,EXPRESS AIR,Ellis Ballard,EAST,CORPORATE                ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 6190,SMALL BOX,10127,02/20/2008,03/06/2008,OUT OF STOCK
286,1-URGENT,"$1,734.83",6%,REGULAR AIR,Laura Armstrong,CENTRAL,SMALL BUSINESS           ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1943,SMALL BOX,10128,02/20/2008,03/07/2008,OUT OF STOCK
287,1-URGENT,$206.93,12%,EXPRESS AIR,Laura Armstrong,CENTRAL,SMALL BUSINESS           ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1930,SMALL BOX,10128,02/20/2008,03/05/2008,OUT OF STOCK
288,1-URGENT,$307.87,7%,EXPRESS AIR,Laura Armstrong,CENTRAL,SMALL BUSINESS           ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1998,SMALL BOX,10128,02/20/2008,03/05/2008,IN STOCK
289,1-URGENT,$349.09,8%,REGULAR AIR,Laura Armstrong,CENTRAL,SMALL BUSINESS           ,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Belkin MediaBoard 104- Keyboard,SMALL BOX,10128,02/20/2008,03/08/2008,OUT OF STOCK
290,5-LOW,$286.89,8%,REGULAR AIR,Tonja Turnell,EAST,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1924,SMALL BOX,10129,02/20/2008,06/26/2008,OUT OF STOCK
291,5-LOW,$246.06,6%,REGULAR AIR,Tonja Turnell,EAST,CONSUMER                 ,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,"Elite 5"" Scissors",SMALL PACK,10129,02/20/2008,07/01/2008,OUT OF STOCK
292,5-LOW,$72.56,2%,REGULAR AIR,Tonja Turnell,EAST,CONSUMER                 ,OFFICE SUPPLIES,ENVELOPES,SPECIALTY ENVELOPES,Poly String Tie Envelopes,SMALL BOX,10129,02/20/2008,06/22/2008,OUT OF STOCK
266,1-URGENT,$26.12,7%,REGULAR AIR,Roy Skaria,EAST,HOME OFFICE              ,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Crayola Colored Pencils,WRAP BAG,10121,02/19/2008,03/07/2008,OUT OF STOCK
267,1-URGENT,$258.79,2%,REGULAR AIR,Roy Skaria,EAST,HOME OFFICE              ,FURNITURE,OFFICE FURNISHINGS,FRAMES,DAX Cubicle Frames - 8x10,MEDIUM BOX,10121,02/19/2008,03/06/2008,OUT OF STOCK
268,1-URGENT,$382.38,11%,REGULAR AIR,Roy Skaria,EAST,HOME OFFICE              ,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Internet Keyboard,SMALL BOX,10121,02/19/2008,03/05/2008,OUT OF STOCK
269,1-URGENT,$68.98,5%,EXPRESS AIR,Roy Skaria,EAST,HOME OFFICE              ,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Staples Paper Clips,WRAP BAG,10121,02/19/2008,03/04/2008,OUT OF STOCK
270,1-URGENT,$234.81,6%,REGULAR AIR,Maxwell Schwartz,CENTRAL,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1950,SMALL BOX,10122,02/19/2008,03/07/2008,OUT OF STOCK
271,1-URGENT,$95.62,7%,REGULAR AIR,Maxwell Schwartz,CENTRAL,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 214,SMALL BOX,10122,02/19/2008,03/05/2008,IN STOCK
272,3-MEDIUM,$81.99,2%,REGULAR AIR,Meg Tillman-Sachs,WEST,CORPORATE                ,FURNITURE,OFFICE FURNISHINGS,LIGHTING,Longer-Life Soft White Bulbs,SMALL PACK,10123,02/19/2008,03/06/2008,IN STOCK
273,3-MEDIUM,"$7,956.71",11%,DELIVERY TRUCK,Meg Tillman-Sachs,WEST,CORPORATE                ,FURNITURE,TABLES,MEETING ROOM TABLES,Bevis 44 x 96 Conference Tables,JUMBO BOX,10123,02/19/2008,03/13/2008,OUT OF STOCK
274,3-MEDIUM,"$2,141.34",4%,DELIVERY TRUCK,Meg Tillman-Sachs,WEST,CORPORATE                ,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Bevis Steel Folding Chairs,JUMBO DRUM,10123,02/19/2008,03/14/2008,IN STOCK
275,3-MEDIUM,$138.48,4%,REGULAR AIR,Meg Tillman-Sachs,WEST,CORPORATE                ,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Avery Non-Stick Binders,SMALL BOX,10123,02/19/2008,03/06/2008,OUT OF STOCK
276,2-HIGH,$19.52,4%,REGULAR AIR,Pierre Wener,EAST,CONSUMER                 ,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,"Crayola Anti Dust Chalk, 12/Pack",WRAP BAG,10124,02/19/2008,03/06/2008,OUT OF STOCK
277,2-HIGH,"$8,999.43",4%,DELIVERY TRUCK,Pierre Wener,EAST,CONSUMER                 ,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Olson Stacker Chairs,JUMBO DRUM,10124,02/19/2008,03/16/2008,OUT OF STOCK
264,4-NOT SPECIFIED,$197.53,10%,REGULAR AIR,Tracy Zic,EAST,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1948,SMALL BOX,10120,02/18/2008,03/06/2008,IN STOCK
265,4-NOT SPECIFIED,"$7,994.49",11%,EXPRESS AIR,Tracy Zic,EAST,HOME OFFICE              ,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,SAFCO Arco Folding Chair,LARGE BOX,10120,02/18/2008,03/04/2008,OUT OF STOCK
254,1-URGENT,$179.06,8%,REGULAR AIR,Jesus Ocampo,EAST,CONSUMER                 ,OFFICE SUPPLIES,APPLIANCES,AIR PURIFIERS,Holmes HEPA Air Purifier,MEDIUM BOX,10116,02/16/2008,03/04/2008,OUT OF STOCK
255,1-URGENT,$222.63,4%,REGULAR AIR,Jesus Ocampo,EAST,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Green Bar Computer Printout Paper,SMALL BOX,10116,02/16/2008,03/03/2008,OUT OF STOCK
256,1-URGENT,$854.75,8%,REGULAR AIR,Jesus Ocampo,EAST,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1942,SMALL BOX,10116,02/16/2008,03/03/2008,OUT OF STOCK
257,4-NOT SPECIFIED,"$6,183.33",4%,REGULAR AIR,Robert Marley,EAST,CONSUMER                 ,TECHNOLOGY,OFFICE MACHINES,TELEPHONES,Polycom VoiceStation 100,MEDIUM BOX,10117,02/16/2008,03/04/2008,IN STOCK
258,4-NOT SPECIFIED,$278.40,10%,REGULAR AIR,Nathan Mautz,EAST,HOME OFFICE              ,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 34,WRAP BAG,10118,02/16/2008,03/03/2008,OUT OF STOCK
259,4-NOT SPECIFIED,"$1,482.52",7%,REGULAR AIR,Nathan Mautz,EAST,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1911,SMALL BOX,10118,02/16/2008,03/03/2008,OUT OF STOCK
260,4-NOT SPECIFIED,$67.74,11%,REGULAR AIR,Nathan Mautz,EAST,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1980,SMALL BOX,10118,02/16/2008,03/03/2008,OUT OF STOCK
261,4-NOT SPECIFIED,"$2,757.65",8%,DELIVERY TRUCK,Nathan Mautz,EAST,HOME OFFICE              ,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Black",JUMBO BOX,10118,02/16/2008,03/09/2008,OUT OF STOCK
262,4-NOT SPECIFIED,"$7,158.48",11%,DELIVERY TRUCK,Nathan Mautz,EAST,HOME OFFICE              ,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Global Ergonomic Managers Chair,JUMBO DRUM,10118,02/16/2008,03/10/2008,OUT OF STOCK
263,3-MEDIUM,$251.45,11%,EXPRESS AIR,Michael Moore,EAST,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 214,SMALL BOX,10119,02/16/2008,03/02/2008,OUT OF STOCK
243,1-URGENT,"$5,004.53",1%,DELIVERY TRUCK,Meg Tillman-Sachs,EAST,CORPORATE                ,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Olson Stacker Chairs,JUMBO DRUM,10112,02/15/2008,03/12/2008,OUT OF STOCK
244,4-NOT SPECIFIED,$165.68,2%,REGULAR AIR,Seth Vernon,WEST,CONSUMER                 ,FURNITURE,OFFICE FURNISHINGS,CLOCKS,"Seth Thomas 8 1/2"" Cubicle Clock",SMALL BOX,10113,02/15/2008,03/02/2008,OUT OF STOCK
245,4-NOT SPECIFIED,$169.24,7%,REGULAR AIR,Seth Vernon,WEST,CONSUMER                 ,FURNITURE,OFFICE FURNISHINGS,DOOR ACCESSORIES,"Master Big Foot® Doorstop, Beige",WRAP BAG,10113,02/15/2008,03/01/2008,OUT OF STOCK
246,5-LOW,$152.87,0%,REGULAR AIR,Dave Hallsten,EAST,SMALL BUSINESS           ,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Faber Castell Col-Erase Pencils,WRAP BAG,10114,02/15/2008,06/18/2008,OUT OF STOCK
247,5-LOW,$484.67,6%,REGULAR AIR,Dave Hallsten,EAST,SMALL BUSINESS           ,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARDBOARD STORAGE,Fellowes Super Stor/Drawer® Files,SMALL BOX,10114,02/15/2008,06/26/2008,IN STOCK
248,5-LOW,"$1,649.13",5%,DELIVERY TRUCK,Dave Hallsten,EAST,SMALL BUSINESS           ,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Gray",JUMBO BOX,10114,02/15/2008,05/24/2008,OUT OF STOCK
249,1-URGENT,$75.17,11%,REGULAR AIR,Deanra Eno,EAST,SMALL BUSINESS           ,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 473,SMALL BOX,10115,02/15/2008,03/02/2008,OUT OF STOCK
250,1-URGENT,$165.99,11%,REGULAR AIR,Deanra Eno,EAST,SMALL BUSINESS           ,FURNITURE,OFFICE FURNISHINGS,FRAMES,Aluminum Document Frame,SMALL PACK,10115,02/15/2008,03/01/2008,OUT OF STOCK
251,1-URGENT,$36.52,6%,REGULAR AIR,Deanra Eno,EAST,SMALL BUSINESS           ,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD+R 5/Pack,SMALL PACK,10115,02/15/2008,03/03/2008,OUT OF STOCK
252,1-URGENT,$959.44,11%,REGULAR AIR,Deanra Eno,EAST,SMALL BUSINESS           ,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,TDK 4.7GB DVD-R,SMALL PACK,10115,02/15/2008,03/03/2008,OUT OF STOCK
253,1-URGENT,"$1,127.54",6%,DELIVERY TRUCK,Deanra Eno,EAST,SMALL BUSINESS           ,FURNITURE,TABLES,SHOP TABLES,Safco Drafting Table,JUMBO DRUM,10115,02/15/2008,03/12/2008,OUT OF STOCK
231,3-MEDIUM,$13.83,12%,REGULAR AIR,Jas O'Carroll,EAST,SMALL BUSINESS           ,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 510,SMALL BOX,10107,02/14/2008,03/02/2008,OUT OF STOCK
232,3-MEDIUM,$324.62,7%,REGULAR AIR,Jas O'Carroll,EAST,SMALL BUSINESS           ,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Akro-Mils 12-Gallon Tote,MEDIUM BOX,10107,02/14/2008,03/01/2008,OUT OF STOCK
233,5-LOW,"$9,313.79",1%,DELIVERY TRUCK,Seth Vernon,EAST,HOME OFFICE              ,FURNITURE,TABLES,MEETING ROOM TABLES,Hon Rectangular Conference Tables,JUMBO BOX,10108,02/14/2008,05/23/2008,OUT OF STOCK
234,1-URGENT,$213.50,10%,REGULAR AIR,Noel Staavos,WEST,CORPORATE                ,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Lumber Crayons,WRAP BAG,10109,02/14/2008,03/02/2008,OUT OF STOCK
235,1-URGENT,$125.12,0%,REGULAR AIR,Noel Staavos,WEST,CORPORATE                ,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 335,WRAP BAG,10109,02/14/2008,03/02/2008,OUT OF STOCK
236,1-URGENT,"$19,634.64",0%,REGULAR AIR,Noel Staavos,WEST,CORPORATE                ,TECHNOLOGY,COPIERS AND FAX,COPIERS,Sharp 1540cs Digital Laser Copier,LARGE BOX,10109,02/14/2008,03/02/2008,OUT OF STOCK
237,1-URGENT,$180.37,0%,REGULAR AIR,Noel Staavos,WEST,CORPORATE                ,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Staples 4 Outlet Surge Protector,SMALL BOX,10109,02/14/2008,03/02/2008,OUT OF STOCK
238,1-URGENT,"$1,440.63",1%,REGULAR AIR,Noel Staavos,WEST,CORPORATE                ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC 3000,SMALL BOX,10109,02/14/2008,03/01/2008,OUT OF STOCK
239,2-HIGH,$465.55,4%,REGULAR AIR,Hallie Redmond,EAST,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1909,SMALL BOX,10110,02/14/2008,03/01/2008,OUT OF STOCK
240,2-HIGH,$611.95,8%,EXPRESS AIR,Hallie Redmond,EAST,CONSUMER                 ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Talkabout T8097,SMALL BOX,10110,02/14/2008,02/29/2008,OUT OF STOCK
241,2-HIGH,$839.71,11%,REGULAR AIR,MaryBeth Skach,EAST,CONSUMER                 ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1929,SMALL BOX,10111,02/14/2008,03/01/2008,OUT OF STOCK
242,2-HIGH,"$2,689.45",5%,REGULAR AIR,MaryBeth Skach,EAST,CONSUMER                 ,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC ST7762,SMALL BOX,10111,02/14/2008,02/29/2008,OUT OF STOCK
218,1-URGENT,$50.74,12%,REGULAR AIR,Lela Donovan,WEST,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1908,SMALL BOX,10103,02/13/2008,03/01/2008,IN STOCK
219,1-URGENT,$171.64,1%,REGULAR AIR,Lela Donovan,WEST,HOME OFFICE              ,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 508,SMALL BOX,10103,02/13/2008,03/01/2008,IN STOCK
220,1-URGENT,$208.48,12%,REGULAR AIR,Lela Donovan,WEST,HOME OFFICE              ,FURNITURE,OFFICE FURNISHINGS,LIGHTING,G.E. Halogen Desk Lamp Bulbs,SMALL PACK,10103,02/13/2008,02/29/2008,OUT OF STOCK
221,5-LOW,$197.16,2%,REGULAR AIR,Hilary Holden,WEST,HOME OFFICE              ,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 230,SMALL BOX,10104,02/13/2008,06/19/2008,OUT OF STOCK
